customer_id,signup_date,acquisition_channel,region
C03076,2025-12-30,Email,West
C03057,2025-12-30,Organic,West
C01196,2025-12-30,Affiliate,Central
C00647,2025-12-30,Affiliate,Central
C02948,2025-12-30,Email,East
C02387,2025-12-30,Social,West
C01387,2025-12-31,Email,Central
C02808,2025-12-31,Organic,North
C02119,2025-12-31,Affiliate,North
C03253,2025-12-31,Email,North
C02139,2025-12-31,Organic,South
C03139,2025-12-31,Paid Search,East
C02654,2025-12-31,Affiliate,South
C01384,2025-12-31,Affiliate,East
C02600,2025-12-31,Social,East
C03835,2025-12-31,Paid Search,East
C02557,2025-12-31,Social,East
C03418,2025-12-31,Paid Search,North
C00585,2025-12-31,Organic,North
C03790,2025-12-31,Social,Central
C02249,2025-12-31,Social,West
